produtor,regiao,tecnico,num_galpao,tipo_instalacao,nutricao,area,genetica,origem,peso_pintinho_kg,data_alojamento,aves_alojadas,data_abate,aves_abatidas,vazio_dias,densidade_aves_m2,idade_media_dias,peso_abatido_kg,peso7,peso14,peso21,peso28,peso35,peso42,peso49,pct_mort7,pct_mort14,pct_mort21,pct_mort28,pct_mort35,pct_mort42,pct_mort49,racao_pre,racaoinicial,racao_cres1,racao_cres2,racao_final,racao_total,sobra_racao,peso_medio_kg,duracao_ciclo_dias,data_alojamento_ano,data_alojamento_mes,data_alojamento_dia,data_abate_ano,data_abate_mes,data_abate_dia,peso_medio_calculado_kg,racao_total_por_ave,sobra_racao_pct,ganho_peso_kg,taxa_abate,mortalidade_total_pct,predicted_peso_medio_kg
P228,Regiao_2,Tecnico_12,1,Tipo_13,N_1,2448,G_5,Origem_8,0.046,2018-07-06,30300,2018-08-23,28029,27.0,12.377,48.844,95130,0.159,0.39,0.895,1.466,2.127,2.862,2.862,4.0231023102,4.6138613861,5.0924092409,5.4191419141,6.1386138613,7.5115511551,8.300330033,6004,29967,20888,74913,35198,166970,5840,3.3939848014556353,48,2018,7,6,2018,8,23,3.3939848014556353,5.510561056105611,0.03497634305563874,3.3479848014556355,0.9250495049504951,8.300330033,3.4078892779882692
P277,Regiao_2,Tecnico_12,2,Tipo_14,N_1,2480,G_5,Origem_8,0.04,2018-07-06,32100,2018-08-23,30000,29.0,12.944,48.593,103700,0.166,0.403,0.955,1.474,2.164,2.927,2.927,3.968847352,4.3177570093,4.5015576323,4.691588785,5.1059190031,5.7694704049,6.3613707165,6022,30060,20967,89885,32116,179050,0,3.4566666666666666,48,2018,7,6,2018,8,23,3.4566666666666666,5.577881619937695,0.0,3.4166666666666665,0.9345794392523364,6.3613707165,3.403543612605705
P14,Regiao_6,Tecnico_6,1,Tipo_14,N_3,2400,G_5,Origem_8,0.046,2018-07-07,30000,2018-08-27,28590,23.0,12.5,50.533,103390,0.166,0.4,0.87,1.475,2.2,2.78,3.48,2.01,2.4566666666,2.7266666666,2.99,3.02,3.2866666666,3.58,6035,30008,14966,90026,52539,193574,5360,3.6162994053864987,51,2018,7,7,2018,8,27,3.6162994053864987,6.452466666666667,0.027689669067126783,3.570299405386499,0.953,3.58,3.5217736854770907
P14,Regiao_6,Tecnico_6,2,Tipo_14,N_3,2400,G_1,Origem_8,0.0459533333,2018-07-07,30000,2018-08-27,28660,23.0,12.5,50.724,101970,0.162,0.4,0.875,1.47,2.2,2.8,3.4,1.6533333333,2.05,2.1766666666,2.3266666666,2.4033333333,2.66,2.9166666666,6086,30087,14991,90022,57040,198226,0,3.557920446615492,51,2018,7,7,2018,8,27,3.557920446615492,6.6075333333333335,0.0,3.511967113315492,0.9553333333333334,2.9166666666,3.677676408873329
P263,Regiao_6,Tecnico_6,1,Tipo_13,N_1,2400,G_1,Origem_15,0.042,2018-07-07,30300,2018-08-27,28654,25.0,12.625,51.07,104730,0.175,0.45,0.9,1.5,2.15,3.1,3.58,0.7986798679,0.9900990099,1.1617161716,1.3201320132,1.7656765676,2.5610561056,3.2937293729,5986,30011,18966,89857,48074,192894,0,3.654987087317652,51,2018,7,7,2018,8,27,3.654987087317652,6.366138613861386,0.0,3.612987087317652,0.9456765676567657,3.2937293729,3.6426767984298123
P263,Regiao_6,Tecnico_6,2,Tipo_13,N_1,2400,G_1,Origem_15,0.046,2018-07-07,30300,2018-08-27,28920,25.0,12.625,51.055,101930,0.175,0.47,0.9,1.5,2.13,3.0,3.5,3.6963696369,3.8943894389,4.0396039603,4.201320132,4.4323432343,4.7557755775,4.8844884488,6003,30039,17992,80942,53139,188115,0,3.5245504840940525,51,2018,7,7,2018,8,27,3.5245504840940525,6.208415841584158,0.0,3.4785504840940527,0.9544554455445544,4.8844884488,3.504890895566756
P77,Regiao_12,Tecnico_7,4,Tipo_16,N_3,2100,G_5,Origem_8,0.04,2018-07-07,27500,2018-08-27,25590,26.0,13.095,50.666,88880,0.174,0.46,0.931,1.544,2.198,2.793,3.4,1.0363636363,1.3454545454,1.6509090909,1.909090909,2.2909090909,3.9127272727,5.8618181818,6055,24088,20962,60074,56525,167704,1720,3.4732317311449785,51,2018,7,7,2018,8,27,3.4732317311449785,6.098327272727273,0.010256165625149073,3.4332317311449785,0.9305454545454546,5.8618181818,3.5013057374284444
P77,Regiao_12,Tecnico_7,5,Tipo_16,N_3,2100,G_1,Origem_8,0.0444218181,2018-07-07,27500,2018-08-27,25592,28.0,13.095,50.875,90360,0.177,0.467,0.946,1.562,2.224,2.815,3.454,0.7272727272,1.0836363636,1.5381818181,1.8945454545,2.4909090909,3.9927272727,5.6036363636,6051,24059,20954,59343,57503,167910,0,3.5307908721475463,51,2018,7,7,2018,8,27,3.5307908721475463,6.105818181818182,0.0,3.4863690540475463,0.9306181818181818,5.6036363636,3.511707470298521
P142,Regiao_10,Tecnico_5,1,Tipo_13,N_1,1800,G_1,Origem_8,0.044,2018-07-08,21500,2018-08-24,20280,24.0,11.944,47.339,66820,0.205,0.48,0.91,1.588,2.29,2.95,2.95,0.7395348837,1.4093023255,2.0558139534,2.4511627906,3.0232558139,3.9581395348,4.4186046511,4987,18055,14963,59927,19030,116962,5000,3.2948717948717947,47,2018,7,8,2018,8,24,3.2948717948717947,5.440093023255814,0.04274892700193225,3.2508717948717947,0.9432558139534883,4.4186046511,3.3508617903245894
P263,Regiao_6,Tecnico_6,3,Tipo_14,N_1,2400,G_5,Origem_8,0.04,2018-07-09,31000,2018-08-27,30080,27.0,12.917,48.406,102030,0.18,0.47,0.95,1.6,2.25,3.15,3.4,0.5838709677,0.7774193548,0.9387096774,1.0870967741,1.3225806451,1.8419354838,2.0451612903,5995,30039,20988,74900,44990,176912,2040,3.3919547872340425,49,2018,7,9,2018,8,27,3.3919547872340425,5.706838709677419,0.011531156733291128,3.3519547872340425,0.9703225806451613,2.0451612903,3.450361017087594
P299,Regiao_6,Tecnico_6,1,Tipo_16,N_1,2560,G_1,Origem_11,0.0416477611,2018-07-09,33500,2018-08-28,30606,24.0,13.086,49.568,106360,0.188,0.47,0.914,1.64,2.381,3.058,3.58,3.6388059701,3.8805970149,4.0,4.1611940298,4.8119402985,6.4,7.9910447761,6307,30018,20990,80999,53272,191586,0,3.4751355943279094,50,2018,7,9,2018,8,28,3.4751355943279094,5.718985074626866,0.0,3.4334878332279093,0.9136119402985075,7.9910447761,3.5238029663847894
P30,Regiao_6,Tecnico_6,1,Tipo_16,N_1,2560,G_5,Origem_8,0.04,2018-07-09,33500,2018-08-28,31760,24.0,13.086,49.344,110610,0.188,0.467,0.916,1.716,2.434,3.11,3.65,2.1402985074,2.319402985,2.4328358208,2.5880597014,3.0567164179,4.1134328358,4.695522388,6282,29991,20971,80868,56120,194232,0,3.4826826196473553,50,2018,7,9,2018,8,28,3.4826826196473553,5.797970149253731,0.0,3.4426826196473552,0.9480597014925373,4.695522388,3.4592083614391074
P104,Regiao_4,Tecnico_2,1,Tipo_13,N_1,2400,G_5,Origem_8,0.046,2018-07-10,30500,2018-08-28,28488,19.0,12.708,48.68,99210,0.175,0.49,0.91,1.59,2.25,2.9,3.5,2.1573770491,3.9278688524,4.1672131147,4.5114754098,5.1475409836,5.7836065573,6.2491803278,6181,28762,20876,68143,49314,173276,1790,3.482518955349621,49,2018,7,10,2018,8,28,3.482518955349621,5.681180327868852,0.010330340035550221,3.436518955349621,0.9340327868852459,6.2491803278,3.4346617409163938
P104,Regiao_4,Tecnico_2,2,Tipo_14,N_1,2640,G_5,Origem_8,0.046,2018-07-10,33000,2018-08-28,30156,19.0,12.5,48.812,105060,0.19,0.47,0.92,1.62,2.27,2.95,3.55,2.3636363636,3.5454545454,3.806060606,4.1424242424,4.6424242424,5.406060606,6.0151515151,6258,30271,21062,68997,57362,183950,2910,3.483883804218066,49,2018,7,10,2018,8,28,3.483883804218066,5.574242424242424,0.015819516172873062,3.437883804218066,0.9138181818181819,6.0151515151,3.428690343078398
P164,Regiao_3,Tecnico_1,3,Tipo_14,N_1,2400,G_5,Origem_8,0.0434838709,2018-07-10,31000,2018-08-31,30280,22.0,12.917,51.927,108680,0.2,0.5,1.0,1.0,2.393,3.18,3.18,0.8419354838,0.9419354838,1.0967741935,1.0967741935,1.2096774193,1.5258064516,1.5258064516,5998,29983,20972,74847,58006,189806,3400,3.5891677675033025,52,2018,7,10,2018,8,31,3.5891677675033025,6.122774193548387,0.0179130269854483,3.5456838966033026,0.9767741935483871,1.5258064516,3.5762879764970963
P164,Regiao_3,Tecnico_1,4,Tipo_14,N_1,2400,G_5,Origem_8,0.04,2018-07-10,31000,2018-08-31,30280,22.0,12.917,51.238,110530,0.195,0.48,0.985,1.59,2.318,3.007,3.007,0.7774193548,0.9129032258,1.0419354838,1.1451612903,1.2967741935,1.6967741935,1.6967741935,5997,30075,20992,74915,58304,190283,3910,3.6502642007926025,52,2018,7,10,2018,8,31,3.6502642007926025,6.13816129032258,0.020548341155016477,3.6102642007926025,0.9767741935483871,1.6967741935,3.54809324409092
P164,Regiao_3,Tecnico_1,1,Tipo_13,N_1,2250,G_5,Origem_8,0.041,2018-07-11,29000,2018-08-31,28062,23.0,12.889,50.309,98310,0.19,0.47,0.9,1.55,2.37,3.03,3.71,1.5689655172,1.8034482758,1.9551724137,2.1275862068,2.3068965517,2.7068965517,3.1724137931,5786,28111,17944,69580,46127,167548,3590,3.503314090228779,51,2018,7,11,2018,8,31,3.503314090228779,5.777517241379311,0.021426695633490103,3.4623140902287792,0.9676551724137931,3.1724137931,3.4246691749135185
P164,Regiao_3,Tecnico_1,2,Tipo_13,N_1,2250,G_5,Origem_8,0.041,2018-07-11,29000,2018-08-31,28015,23.0,12.889,50.506,98280,0.19,0.47,0.93,1.58,2.195,3.01,3.7,1.0689655172,1.2896551724,1.4103448275,1.5931034482,1.8,2.3413793103,2.7586206896,5841,27963,17967,70927,45860,168558,4280,3.508120649651972,51,2018,7,11,2018,8,31,3.508120649651972,5.812344827586207,0.02539185324932664,3.467120649651972,0.9660344827586207,2.7586206896,3.488626378928102
P251,Regiao_13,Tecnico_6,2,Tipo_14,N_1,2400,G_1,Origem_15,0.045,2018-07-11,31300,2018-08-28,29490,29.0,13.042,48.692,104720,0.19,0.39,0.83,1.5,2.23,2.87,3.45,1.2460063897,1.5559105431,1.7539936102,1.9169329073,2.3162939297,3.3769968051,4.2396166134,5998,30083,20940,92565,34584,184170,1460,3.5510342488979316,48,2018,7,11,2018,8,28,3.5510342488979316,5.884025559105432,0.007927458326546125,3.5060342488979317,0.9421725239616613,4.2396166134,3.478742524084059
P3,Regiao_3,Tecnico_1,3,Tipo_13,N_1,2400,G_1,Origem_15,0.05,2018-07-11,28000,2018-08-29,26700,27.0,11.667,49.633,88930,0.17,0.45,0.83,1.46,2.19,2.78,2.78,1.9,2.4178571428,2.825,3.0857142857,3.5285714285,4.2321428571,4.5357142857,5796,27016,18991,56958,50860,159621,3340,3.3307116104868912,49,2018,7,11,2018,8,29,3.3307116104868912,5.70075,0.02092456506349415,3.2807116104868914,0.9535714285714286,4.5357142857,3.331262312496627
P63,Regiao_5,Tecnico_5,1,Tipo_13,N_3,2400,G_5,Origem_8,0.046,2018-07-11,29600,2018-08-31,28266,29.0,12.333,50.65,97590,0.193,0.456,0.927,1.549,2.139,2.934,2.934,0.875,1.6554054054,1.8513513513,2.1216216216,2.4898648648,3.0878378378,3.0878378378,5847,27113,20969,81066,44954,179949,2060,3.452557843345362,51,2018,7,11,2018,8,31,3.452557843345362,6.079358108108108,0.011447687956031986,3.4065578433453623,0.9549324324324324,3.0878378378,3.4665542167659225
P63,Regiao_5,Tecnico_5,2,Tipo_13,N_3,2400,G_5,Origem_8,0.0446486486,2018-07-11,29600,2018-08-31,28128,26.0,12.333,50.85,96510,0.204,0.476,0.939,1.572,2.201,2.932,2.932,0.9324324324,1.3445945945,1.6047297297,1.8817567567,2.3074324324,3.0,3.0,5844,26984,20973,81057,43785,178643,3410,3.431100682593857,51,2018,7,11,2018,8,31,3.431100682593857,6.035236486486487,0.019088349389564663,3.386452033993857,0.9502702702702702,3.0,3.475034268135112
P155,Regiao_4,Tecnico_2,1,Tipo_14,N_3,1680,G_1,Origem_12,0.046,2018-07-12,20800,2018-08-27,19999,17.0,12.381,45.856,63320,0.19,0.495,0.96,1.54,2.2,2.93,3.25,2.298076923,2.985576923,3.5048076923,3.7740384615,3.9663461538,4.0769230769,4.1201923076,5027,18046,11974,49097,22849,106993,4180,3.1661583079153957,46,2018,7,12,2018,8,27,3.1661583079153957,5.143894230769231,0.03906797640967166,3.120158307915396,0.9614903846153846,4.1201923076,3.2866299438711453
P155,Regiao_4,Tecnico_2,2,Tipo_14,N_3,2400,G_1,Origem_12,0.046,2018-07-12,29515,2018-08-29,28120,22.0,12.298,47.184,91310,0.19,0.49,0.94,1.5,2.1,2.91,2.91,1.2705404031,2.0667457225,2.9747585973,3.279688294,3.5405725902,3.9031001185,4.1470438759,6371,27066,20948,59408,41670,155463,3370,3.247155049786629,48,2018,7,12,2018,8,29,3.247155049786629,5.26725393867525,0.021677183638550653,3.201155049786629,0.9527358970015246,4.1470438759,3.2509541376120055
P3,Regiao_3,Tecnico_1,1,Tipo_13,N_1,2400,G_1,Origem_12,0.045460509,2018-07-12,27500,2018-08-29,26637,28.0,11.458,47.481,84040,0.178,0.455,0.86,1.48,2.18,2.78,2.78,1.4581818181,1.7927272727,2.0472727272,2.1927272727,2.4436363636,2.9163636363,3.1454545454,5838,27011,17989,50933,44797,146568,3210,3.155009948567782,48,2018,7,12,2018,8,29,3.155009948567782,5.329745454545455,0.021901097101686588,3.1095494395677816,0.9686181818181818,3.1454545454,3.2804924004709224
P3,Regiao_3,Tecnico_1,2,Tipo_13,N_1,2400,G_1,Origem_12,0.044,2018-07-12,27500,2018-08-29,26320,27.0,11.458,47.684,83080,0.174,0.45,0.85,1.47,2.16,2.77,2.77,1.5818181818,1.9781818181,2.2872727272,2.5054545454,2.8327272727,3.4836363636,3.7418181818,5785,27008,17968,50901,45099,146761,3610,3.1565349544072947,48,2018,7,12,2018,8,29,3.1565349544072947,5.336763636363636,0.024597815495942383,3.1125349544072947,0.9570909090909091,3.7418181818,3.2872161454845257
P68,Regiao_10,Tecnico_11,1,Tipo_13,N_3,1440,G_5,Origem_8,0.0435,2018-07-12,17000,2018-08-31,16266,24.0,11.806,50.39,56950,0.187,0.468,0.95,1.54,2.198,2.78,2.78,1.8235294117,2.0411764705,2.2411764705,2.4235294117,2.6764705882,3.1529411764,3.1529411764,3009,15058,11978,41977,31769,103791,5340,3.5011680806590433,50,2018,7,12,2018,8,31,3.5011680806590433,6.105352941176471,0.05144954764864006,3.4576680806590434,0.9568235294117647,3.1529411764,3.36980774656879
P251,Regiao_13,Tecnico_6,1,Tipo_13,N_1,1380,G_1,Origem_12,0.046,2018-07-13,18600,2018-08-28,17720,32.0,13.478,46.276,60600,0.195,0.475,0.88,1.53,2.3,3.03,3.45,3.129032258,3.4569892473,3.6720430107,3.7258064516,3.9892473118,4.3709677419,4.5161290322,4030,18028,12038,41911,27062,103069,0,3.419864559819413,46,2018,7,13,2018,8,28,3.419864559819413,5.541344086021505,0.0,3.3738645598194132,0.9526881720430107,4.5161290322,3.232334951867701
P26,Regiao_4,Tecnico_2,3,Tipo_13,N_1,2400,G_5,Origem_8,0.041,2018-07-13,29500,2018-08-30,28182,22.0,12.292,47.743,91080,0.192,0.498,0.913,1.563,2.257,3.033,3.033,2.1118644067,2.6406779661,2.9457627118,3.1084745762,3.413559322,3.9525423728,4.3084745762,6029,27992,20715,77907,24982,157625,2460,3.2318501170960188,48,2018,7,13,2018,8,30,3.2318501170960188,5.343220338983051,0.015606661379857256,3.190850117096019,0.9553220338983051,4.3084745762,3.3333090362411597
P32,Regiao_7,Tecnico_8,1,Tipo_14,N_3,2400,G_1,Origem_22,0.046,2018-07-13,30000,2018-08-30,28360,24.0,12.5,48.158,95440,0.16,0.429,0.844,1.475,2.192,3.12,3.12,1.68,2.8,3.0766666666,3.22,3.3833333333,3.9833333333,4.7333333333,6000,29456,20948,60027,51014,167445,0,3.365303244005642,48,2018,7,13,2018,8,30,3.365303244005642,5.5815,0.0,3.319303244005642,0.9453333333333334,4.7333333333,3.3346859106166487
P32,Regiao_7,Tecnico_8,2,Tipo_14,N_3,2400,G_1,Origem_22,0.044,2018-07-13,31000,2018-08-30,29230,24.0,12.917,47.895,93200,0.155,0.385,0.838,1.466,2.168,3.013,3.013,1.864516129,2.8677419354,3.4741935483,3.6129032258,3.8193548387,4.7580645161,5.6096774193,6071,30017,20959,60095,49471,166613,2910,3.1885049606568594,48,2018,7,13,2018,8,30,3.1885049606568594,5.374612903225806,0.01746562393090575,3.1445049606568594,0.9429032258064516,5.6096774193,3.3152276532250555
P47,Regiao_4,Tecnico_2,1,Tipo_14,N_1,2400,G_1,Origem_8,0.0441994776,2018-07-13,30630,2018-09-03,28848,23.0,12.762,51.232,107850,0.185,0.425,0.85,1.39,2.09,2.7,3.4,2.1906627489,2.7391446294,3.1994776363,3.5128958537,3.8850799869,4.7273914462,5.6252040483,6021,30115,17986,80864,53344,188330,730,3.738560732113145,52,2018,7,13,2018,9,3,3.738560732113145,6.14854717597127,0.0038761747995539743,3.694361254513145,0.9418217433888345,5.6252040483,3.6196372673048542
P47,Regiao_4,Tecnico_2,2,Tipo_16,N_1,2400,G_5,Origem_8,0.046,2018-07-13,31000,2018-09-03,28640,23.0,12.917,51.462,103680,0.17,0.43,0.78,1.33,1.92,2.6,3.2,5.0580645161,5.593548387,5.9838709677,6.1903225806,6.4870967741,7.0709677419,7.6032258064,5982,30047,17937,80955,49035,183956,2180,3.6201117318435756,52,2018,7,13,2018,9,3,3.6201117318435756,5.934064516129032,0.011850659940420536,3.574111731843576,0.9238709677419354,7.6032258064,3.549828831364296
P66,Regiao_1,Tecnico_1,1,Tipo_13,N_1,1500,G_5,Origem_8,0.041,2018-07-13,17000,2018-08-29,16536,30.0,11.333,46.652,52540,0.2,0.501,0.94,1.531,2.2,3.0,3.0,0.8647058823,1.1882352941,1.3411764705,1.4647058823,1.6823529411,2.0529411764,2.2352941176,3007,16019,11979,36112,25544,92661,4430,3.1773101112723756,47,2018,7,13,2018,8,29,3.1773101112723756,5.450647058823529,0.047808678947993226,3.1363101112723757,0.9727058823529412,2.2352941176,3.302679876837058
P66,Regiao_1,Tecnico_1,2,Tipo_13,N_1,2400,G_5,Origem_8,0.041,2018-07-13,28000,2018-08-29,27160,30.0,11.667,46.867,86630,0.2,0.507,0.965,1.62,2.4,2.96,2.96,1.0821428571,1.35,1.5964285714,1.7142857142,1.9321428571,2.4285714285,2.6071428571,5806,23964,20983,59997,40045,150795,2070,3.189617083946981,47,2018,7,13,2018,8,29,3.189617083946981,5.385535714285714,0.013727245598328858,3.148617083946981,0.97,2.6071428571,3.2706794066122793
P91,Regiao_4,Tecnico_2,2,Tipo_14,N_1,2560,G_4,Origem_5,0.046,2018-07-13,33000,2018-08-29,31414,22.0,12.891,47.014,105410,0.192,0.499,1.005,1.665,2.325,3.05,3.05,1.6393939393,2.1666666666,2.3696969696,2.5151515151,2.8909090909,3.8,4.2151515151,6408,30049,20943,77906,45163,180469,5880,3.355510282039855,47,2018,7,13,2018,8,29,3.355510282039855,5.468757575757576,0.03258177304689448,3.309510282039855,0.951939393939394,4.2151515151,3.3119351748601233
P199,Regiao_3,Tecnico_1,1,Tipo_14,N_1,2400,G_1,Origem_15,0.042,2018-07-14,31000,2018-08-30,28809,17.0,12.917,47.664,91780,0.18,0.453,0.904,1.5,2.341,2.868,2.868,1.2258064516,3.4741935483,5.2161290322,5.6193548387,5.9870967741,6.6,6.9806451612,5947,29826,20979,71947,31907,160606,4240,3.185809989933701,47,2018,7,14,2018,8,30,3.185809989933701,5.1808387096774196,0.02640000996226791,3.1438099899337013,0.9293225806451613,6.9806451612,3.2749254524335565
P229,Regiao_3,Tecnico_1,1,Tipo_13,N_1,2400,G_1,Origem_15,0.045,2018-07-14,29000,2018-08-30,28085,17.0,12.083,47.434,91420,0.185,0.465,0.94,1.51,2.34,3.011,3.011,0.6724137931,1.0724137931,1.5275862068,1.7896551724,2.0827586206,2.7275862068,2.7275862068,5868,27000,20989,74957,32286,161100,3740,3.2551183905999643,47,2018,7,14,2018,8,30,3.2551183905999643,5.555172413793104,0.023215394165114835,3.2101183905999644,0.9684482758620689,2.7275862068,3.2540370036300175
P248,Regiao_3,Tecnico_1,1,Tipo_13,N_1,1375,G_1,Origem_11,0.042,2018-07-14,17000,2018-08-31,16270,22.0,12.364,47.664,54550,0.175,0.46,0.97,1.58,2.27,3.0,3.0,0.7882352941,1.2058823529,1.4823529411,1.7588235294,2.0882352941,2.8058823529,2.8058823529,3013,15072,11991,35536,28472,94084,630,3.35279655808236,48,2018,7,14,2018,8,31,3.35279655808236,5.53435294117647,0.006696143871434038,3.31079655808236,0.9570588235294117,2.8058823529,3.2601176797341385
P34,Regiao_3,Tecnico_1,2,Tipo_14,N_1,2400,G_1,Origem_11,0.042,2018-07-14,31500,2018-09-03,30542,29.0,13.125,50.826,107950,0.18,0.46,0.87,1.57,2.2,2.9,3.6,0.8444444444,1.2095238095,1.4285714285,1.5936507936,1.7777777777,2.0603174603,2.3365079365,6033,30071,20989,74997,60172,192262,0,3.5344771134830726,51,2018,7,14,2018,9,3,3.5344771134830726,6.103555555555555,0.0,3.4924771134830728,0.9695873015873016,2.3365079365,3.5135382811586338
P36,Regiao_3,Tecnico_1,1,Tipo_13,N_1,2400,G_5,Origem_8,0.045938983,2018-07-14,29500,2018-08-30,28091,26.0,12.292,46.482,89770,0.22,0.51,0.985,1.6,2.4,2.9,2.9,1.4237288135,1.7966101694,2.0372881355,2.1966101694,2.5322033898,3.2440677966,3.4305084745,5799,27111,20941,60019,44801,158671,7140,3.1956854508561463,47,2018,7,14,2018,8,30,3.1956854508561463,5.378677966101695,0.04499877104196734,3.149746467856146,0.9522372881355933,3.4305084745,3.2762164710079946
P90,Regiao_4,Tecnico_2,3,Tipo_16,N_1,2400,G_1,Origem_11,0.045,2018-07-14,34070,2018-09-03,32256,23.0,14.196,50.259,100230,0.209,0.499,0.949,1.593,2.197,2.887,3.2,2.3099501027,3.1376577634,3.4076900498,3.6425007337,3.9506897563,4.505429997,4.9691810977,6390,30188,21023,71906,59359,188866,6810,3.107328869047619,51,2018,7,14,2018,9,3,3.107328869047619,5.543469327854417,0.036057310474092746,3.062328869047619,0.946756677428823,4.9691810977,3.588720180435585
P91,Regiao_4,Tecnico_2,1,Tipo_14,N_1,2400,G_1,Origem_11,0.042,2018-07-14,32000,2018-08-29,30880,23.0,13.333,45.44,94360,0.188,0.473,0.888,1.512,2.226,2.797,2.797,0.925,1.346875,1.571875,1.803125,2.040625,2.559375,2.896875,6051,29997,20974,80859,20561,158442,540,3.055699481865285,46,2018,7,14,2018,8,29,3.055699481865285,4.9513125,0.003408187223084788,3.0136994818652854,0.965,2.896875,3.206342603720424
P294,Regiao_6,Tecnico_6,3,Tipo_13,N_1,2240,G_5,Origem_13,0.0441993006,2018-07-16,28600,2018-09-06,26754,39.0,12.768,51.58,96410,0.175,0.48,0.95,1.5,2.2,2.95,3.6,1.5,1.937062937,2.2587412587,2.5734265734,2.9055944055,3.2307692307,4.0174825174,6037,27004,18972,83887,40650,176550,1460,3.6035732974508483,52,2018,7,16,2018,9,6,3.6035732974508483,6.173076923076923,0.008269612007929765,3.5593739968508484,0.9354545454545454,4.0174825174,3.5057177639463775
P309,Regiao_9,Tecnico_11,2,Tipo_14,N_1,1500,G_5,Origem_8,0.046,2018-07-16,17000,2018-09-04,15930,21.0,11.333,49.88,54470,0.18,0.45,0.85,1.55,2.2,2.73,3.22,3.4705882352,4.2,4.8705882352,5.4058823529,5.6235294117,5.9411764705,6.0294117647,4012,14006,11973,41887,23040,94918,970,3.419334588826114,50,2018,7,16,2018,9,4,3.419334588826114,5.5834117647058825,0.010219347226026675,3.3733345888261144,0.9370588235294117,6.0294117647,3.4043771491179524
P34,Regiao_3,Tecnico_1,1,Tipo_14,N_1,2400,G_5,Origem_8,0.041,2018-07-16,29600,2018-09-03,28192,27.0,12.333,48.785,95540,0.18,0.44,0.85,1.54,2.2,2.9,3.5,1.9087837837,2.5067567567,2.9358108108,3.1858108108,3.3445945945,3.6993243243,3.9527027027,6048,29034,17983,68979,45051,167095,0,3.388904653802497,49,2018,7,16,2018,9,3,3.388904653802497,5.645101351351351,0.0,3.3479046538024972,0.9524324324324325,3.9527027027,3.33190991092589
P83,Regiao_9,Tecnico_11,1,Tipo_14,N_1,750,G_5,Origem_8,0.046,2018-07-16,8000,2018-09-04,7400,20.0,10.667,49.636,26390,0.18,0.45,0.85,1.55,2.2,2.74,3.24,3.6375,5.1,5.875,6.4375,6.75,6.875,7.0,2019,6000,5984,17978,13976,45957,2440,3.5662162162162163,50,2018,7,16,2018,9,4,3.5662162162162163,5.744625,0.053093108775594575,3.5202162162162165,0.925,7.0,3.521560309719673
P186,Regiao_7,Tecnico_8,1,Tipo_13,N_1,2400,G_4,Origem_12,0.043,2018-07-18,29000,2018-09-05,27714,34.0,12.083,48.506,94120,0.169,0.43,0.869,1.32,2.028,2.828,3.3,1.8275862068,2.0275862068,2.1172413793,2.2172413793,2.3034482758,2.5586206896,3.0862068965,6013,30060,14986,59935,53956,164950,0,3.3961174857472756,49,2018,7,18,2018,9,5,3.3961174857472756,5.687931034482759,0.0,3.3531174857472754,0.955655172413793,3.0862068965,3.387406057291542
P233,Regiao_7,Tecnico_8,1,Tipo_13,N_1,2400,G_4,Origem_12,0.0431896551,2018-07-18,29000,2018-09-05,28102,30.0,12.083,48.253,92510,0.178,0.448,0.818,1.373,2.0,2.796,3.25,1.4827586206,1.6448275862,1.7448275862,1.8275862068,1.9172413793,2.1551724137,2.5275862068,5989,30153,14978,59795,48679,159594,1600,3.291936516973881,49,2018,7,18,2018,9,5,3.291936516973881,5.503241379310345,0.010025439552865396,3.248746861873881,0.9690344827586207,2.5275862068,3.392512574149251
P255,Regiao_1,Tecnico_12,1,Tipo_14,N_1,2250,G_4,Origem_12,0.045,2018-07-18,28500,2018-09-03,26352,20.0,12.667,46.524,82350,0.167,0.372,0.849,1.289,2.01,2.695,2.695,3.4175438596,3.796491228,4.0140350877,4.1333333333,4.3614035087,5.2526315789,5.6350877192,5999,30027,14964,62943,29519,143452,1000,3.125,47,2018,7,18,2018,9,3,3.125,5.03340350877193,0.006970972868973594,3.08,0.9246315789473685,5.6350877192,3.2339646558109028
